unique_id,ds,y,months_to_wc
QAT_aug_98,2022-10-01,0.13461378348043948,-1
QAT_aug_98,2022-11-01,0.07130365896698884,0
QAT_aug_98,2022-12-01,0.08387512939414517,1
QAT_aug_98,2023-01-01,0.0681063151487384,2
QAT_aug_98,2023-02-01,0.11144709510749579,3
QAT_aug_98,2023-03-01,0.04820447777326964,4
QAT_aug_98,2023-04-01,0.11065121912003538,5
QAT_aug_98,2023-05-01,0.021492900842683904,6
QAT_aug_99,2022-06-01,-0.02671944186673659,-5
QAT_aug_99,2022-07-01,0.08700922517463595,-4
QAT_aug_99,2022-08-01,0.05860149916591786,-3
QAT_aug_99,2022-09-01,0.07226604950108059,-2
QAT_aug_99,2022-10-01,0.13242109281865835,-1
QAT_aug_99,2022-11-01,0.07533324521974048,0
QAT_aug_99,2022-12-01,0.08435240389948986,1
QAT_aug_99,2023-01-01,0.08283736838366745,2
QAT_aug_99,2023-02-01,0.11779588658580119,3
QAT_aug_99,2023-03-01,0.04656313156769476,4
QAT_aug_99,2023-04-01,0.11748291260046134,5
QAT_aug_99,2023-05-01,0.013443565143893051,6
QAT_aug_100,2022-06-01,0.008122633849725853,-5
QAT_aug_100,2022-07-01,-0.013814496998432206,-4
QAT_aug_100,2022-08-01,0.07405704332407542,-3
QAT_aug_100,2022-09-01,0.050318845570327904,-2
QAT_aug_100,2022-10-01,0.055261103655282626,-1
QAT_aug_100,2022-11-01,0.1369887453158315,0
QAT_aug_100,2022-12-01,0.07677628024424688,1
QAT_aug_100,2023-01-01,0.09328259529703561,2
QAT_aug_100,2023-02-01,0.07408015972328362,3
QAT_aug_100,2023-03-01,0.11884724822564392,4
QAT_aug_100,2023-04-01,0.03979881779396453,5
QAT_aug_100,2023-05-01,0.13918311715202214,6
QAT_aug_101,2022-06-01,0.009805079736027013,-5
QAT_aug_101,2022-07-01,-0.024936717112366173,-4
QAT_aug_101,2022-08-01,0.08779787037450738,-3
QAT_aug_101,2022-09-01,0.060154857784818855,-2
QAT_aug_101,2022-10-01,0.06027458924646764,-1
QAT_aug_101,2022-11-01,0.1293990950324713,0
QAT_aug_101,2022-12-01,0.07877757887556835,1
QAT_aug_101,2023-01-01,0.08253988530829161,2
QAT_aug_101,2023-02-01,0.0859733308867426,3
QAT_aug_101,2023-03-01,0.1349794533401301,4
QAT_aug_101,2023-04-01,0.04335367783178179,5
QAT_aug_101,2023-05-01,0.11198256537102057,6
QAT_aug_102,2022-06-01,0.018407318603120792,-5
QAT_aug_102,2022-07-01,-0.00643846280716975,-4
QAT_aug_102,2022-08-01,0.07813280794849568,-3
QAT_aug_102,2022-09-01,0.06891591552975065,-2
QAT_aug_102,2022-10-01,0.07560240914891436,-1
QAT_aug_102,2022-11-01,0.12739485965556038,0
QAT_aug_102,2022-12-01,0.08271556315794792,1
QAT_aug_102,2023-01-01,0.09676954117363687,2
QAT_aug_102,2023-02-01,0.07668199139813575,3
QAT_aug_102,2023-03-01,0.11529373281218012,4
QAT_aug_102,2023-04-01,0.04147966009432899,5
QAT_aug_102,2023-05-01,0.11460044930139414,6
QAT_aug_103,2022-06-01,0.014017483797761911,-5
QAT_aug_103,2022-07-01,-0.036578015541026146,-4
QAT_aug_103,2022-08-01,0.08210894008668712,-3
QAT_aug_103,2022-09-01,0.05040487639422792,-2
QAT_aug_103,2022-10-01,0.06271945437912757,-1
QAT_aug_103,2022-11-01,0.11844917959332249,0
QAT_aug_103,2022-12-01,0.08008680346739716,1
QAT_aug_103,2023-01-01,0.09032466438663925,2
QAT_aug_103,2023-02-01,0.06349599192917713,3
QAT_aug_103,2023-03-01,0.11868530896778944,4
QAT_aug_103,2023-04-01,0.05592822497184315,5
QAT_aug_103,2023-05-01,0.11431199569462035,6
QAT_aug_104,2022-06-01,0.1360313817961083,-5
QAT_aug_104,2022-07-01,0.023497083491241327,-4
QAT_aug_104,2022-08-01,-0.03170607955661416,-3
QAT_aug_104,2022-09-01,0.08182278487640186,-2
QAT_aug_104,2022-10-01,0.06077444204331417,-1
QAT_aug_104,2022-11-01,0.06237225336959232,0
QAT_aug_104,2022-12-01,0.13481028282496296,1
QAT_aug_104,2023-01-01,0.07169350402035896,2
QAT_aug_104,2023-02-01,0.08440918321552542,3
QAT_aug_104,2023-03-01,0.06752844750119438,4
QAT_aug_104,2023-04-01,0.11523303749626257,5
QAT_aug_104,2023-05-01,0.038953015675734184,6
QAT_aug_105,2022-06-01,0.11718778771649022,-5
QAT_aug_105,2022-07-01,0.028278089128388494,-4
QAT_aug_105,2022-08-01,-0.01724054965148796,-3
QAT_aug_105,2022-09-01,0.08826372058109336,-2
QAT_aug_105,2022-10-01,0.04840927975019201,-1
QAT_aug_105,2022-11-01,0.0582433529297462,0
QAT_aug_105,2022-12-01,0.13973370284072664,1
QAT_aug_105,2023-01-01,0.08042814929991564,2
QAT_aug_105,2023-02-01,0.10198038614007188,3
QAT_aug_105,2023-03-01,0.08317239264180293,4
QAT_aug_105,2023-04-01,0.11894502428788203,5
QAT_aug_105,2023-05-01,0.0439249822393939,6
QAT_aug_106,2022-06-01,0.12398833687679195,-5
QAT_aug_106,2022-07-01,0.017994474088570456,-4
QAT_aug_106,2022-08-01,-0.02111922015669587,-3
QAT_aug_106,2022-09-01,0.09065149541382045,-2
QAT_aug_106,2022-10-01,0.05101063383996115,-1
QAT_aug_106,2022-11-01,0.05052489780272645,0
QAT_aug_106,2022-12-01,0.11521210356192152,1
QAT_aug_106,2023-01-01,0.08119567779196288,2
QAT_aug_106,2023-02-01,0.07526320031262435,3
QAT_aug_106,2023-03-01,0.06096160716266974,4
QAT_aug_106,2023-04-01,0.11858204830018815,5
QAT_aug_106,2023-05-01,0.06582070071057461,6
QAT_aug_107,2022-06-01,0.12289586320433021,-5
QAT_aug_107,2022-07-01,0.025655324767624946,-4
QAT_aug_107,2022-08-01,-0.02536427809183137,-3
QAT_aug_107,2022-09-01,0.08202810455614336,-2
QAT_aug_107,2022-10-01,0.06361490798847966,-1
QAT_aug_107,2022-11-01,0.05974917514233493,0
QAT_aug_107,2022-12-01,0.13246235296820055,1
QAT_aug_107,2023-01-01,0.08121422033072932,2
QAT_aug_107,2023-02-01,0.07867085805597426,3
QAT_aug_107,2023-03-01,0.08586259282265413,4
QAT_aug_107,2023-04-01,0.11630338207789999,5
QAT_aug_107,2023-05-01,0.040204000817127494,6
QAT_aug_108,2022-06-01,-0.023064124767118346,-5
QAT_aug_108,2022-07-01,0.07839550712684536,-4
QAT_aug_108,2022-08-01,0.057878099995382286,-3
QAT_aug_108,2022-09-01,0.0632179849256758,-2
QAT_aug_108,2022-10-01,0.14332951001125285,-1
QAT_aug_108,2022-11-01,0.08555495207881855,0
QAT_aug_108,2022-12-01,0.08646463693745865,1
QAT_aug_108,2023-01-01,0.08758770924755334,2
QAT_aug_108,2023-02-01,0.13247314382321906,3
QAT_aug_108,2023-03-01,0.053128697307970464,4
QAT_aug_108,2023-04-01,0.1273271680842052,5
QAT_aug_108,2023-05-01,0.009155488459526654,6
QAT_aug_109,2022-06-01,-0.03598726198498496,-5
QAT_aug_109,2022-07-01,0.08207626970610873,-4
QAT_aug_109,2022-08-01,0.053047702376339614,-3
QAT_aug_109,2022-09-01,0.061369541703940725,-2
QAT_aug_109,2022-10-01,0.13486656735011532,-1
QAT_aug_109,2022-11-01,0.08527441806708815,0
QAT_aug_109,2022-12-01,0.08607372657402554,1
QAT_aug_109,2023-01-01,0.08488135505097347,2
QAT_aug_109,2023-02-01,0.1215444893384793,3
QAT_aug_109,2023-03-01,0.03175296819146724,4
QAT_aug_109,2023-04-01,0.11783498112461903,5
QAT_aug_109,2023-05-01,0.017765431229857964,6
QAT_aug_110,2022-06-01,-0.03715385396191775,-5
QAT_aug_110,2022-07-01,0.08927990886831534,-4
QAT_aug_110,2022-08-01,0.07093349902471593,-3
QAT_aug_110,2022-09-01,0.07424277951103617,-2
QAT_aug_110,2022-10-01,0.13378896232287638,-1
QAT_aug_110,2022-11-01,0.09293655551827151,0
QAT_aug_110,2022-12-01,0.08849786741165394,1
QAT_aug_110,2023-01-01,0.07844347507555693,2
QAT_aug_110,2023-02-01,0.11552388857015622,3
QAT_aug_110,2023-03-01,0.044736748218322915,4
QAT_aug_110,2023-04-01,0.12339332773376831,5
QAT_aug_110,2023-05-01,0.02077878327212697,6
QAT_aug_111,2022-06-01,-0.02609746607130816,-5
QAT_aug_111,2022-07-01,0.0854100211012141,-4
QAT_aug_111,2022-08-01,0.06177658119410305,-3
QAT_aug_111,2022-09-01,0.07323225742498536,-2
QAT_aug_111,2022-10-01,0.14308643956589015,-1
QAT_aug_111,2022-11-01,0.06972261192579017,0
QAT_aug_111,2022-12-01,0.06470460544111606,1
QAT_aug_111,2023-01-01,0.0866658951820306,2
QAT_aug_111,2023-02-01,0.11014794918542176,3
QAT_aug_111,2023-03-01,0.04490364488270462,4
QAT_aug_111,2023-04-01,0.11709834491454246,5
QAT_aug_111,2023-05-01,0.004325226651064683,6
QAT_aug_112,2022-06-01,0.024061837837632973,-5
QAT_aug_112,2022-07-01,-0.020893749176393306,-4
QAT_aug_112,2022-08-01,0.08117905416696855,-3
QAT_aug_112,2022-09-01,0.036982399847905245,-2
QAT_aug_112,2022-10-01,0.05709575346782142,-1
QAT_aug_112,2022-11-01,0.13720509197213532,0
QAT_aug_112,2022-12-01,0.06926757957137968,1
QAT_aug_112,2023-01-01,0.08675216371794015,2
QAT_aug_112,2023-02-01,0.08089041355242615,3
QAT_aug_112,2023-03-01,0.1253568805204882,4
QAT_aug_112,2023-04-01,0.048983697877772715,5
QAT_aug_112,2023-05-01,0.11903742654292963,6
QAT_aug_113,2022-06-01,0.029347762111920264,-5
QAT_aug_113,2022-07-01,-0.027845961418094353,-4
QAT_aug_113,2022-08-01,0.08501549024636967,-3
QAT_aug_113,2022-09-01,0.050686933779092766,-2
QAT_aug_113,2022-10-01,0.059099388329709936,-1
QAT_aug_113,2022-11-01,0.12707591589399272,0
QAT_aug_113,2022-12-01,0.07893824808613677,1
QAT_aug_113,2023-01-01,0.09991169347685477,2
QAT_aug_113,2023-02-01,0.07107059962716955,3
QAT_aug_113,2023-03-01,0.10682285170687097,4
QAT_aug_113,2023-04-01,0.05830319882871047,5
QAT_aug_113,2023-05-01,0.1259974920375586,6
QAT_aug_114,2022-06-01,0.014294301409456221,-5
QAT_aug_114,2022-07-01,-0.019464366442463507,-4
QAT_aug_114,2022-08-01,0.08106654028476143,-3
QAT_aug_114,2022-09-01,0.07261296265227614,-2
QAT_aug_114,2022-10-01,0.07002262773374017,-1
QAT_aug_114,2022-11-01,0.13121317045116615,0
QAT_aug_114,2022-12-01,0.09809461483260118,1
QAT_aug_114,2023-01-01,0.08285236196973583,2
QAT_aug_114,2023-02-01,0.08666799333471881,3
QAT_aug_114,2023-03-01,0.12359208731660576,4
QAT_aug_114,2023-04-01,0.05837125266162564,5
QAT_aug_114,2023-05-01,0.14029178159908842,6
QAT_aug_115,2022-06-01,0.019951131983408116,-5
QAT_aug_115,2022-07-01,-0.03345015914629556,-4
QAT_aug_115,2022-08-01,0.08846759907908706,-3
QAT_aug_115,2022-09-01,0.05304436679303786,-2
QAT_aug_115,2022-10-01,0.07912345087918266,-1
QAT_aug_115,2022-11-01,0.13703055290956018,0
QAT_aug_115,2022-12-01,0.07823794779609367,1
QAT_aug_115,2023-01-01,0.08753051626227523,2
QAT_aug_115,2023-02-01,0.07021090109804035,3
QAT_aug_115,2023-03-01,0.11192900511946466,4
QAT_aug_115,2023-04-01,0.05655551950383378,5
QAT_aug_115,2023-05-01,0.12223657702269619,6
QAT_aug_116,2022-06-01,0.11832485414736141,-5
QAT_aug_116,2022-07-01,0.023300094678454602,-4
QAT_aug_116,2022-08-01,-0.017517213191973947,-3
QAT_aug_116,2022-09-01,0.09192082678008517,-2
QAT_aug_116,2022-10-01,0.06684511450965706,-1
QAT_aug_116,2022-11-01,0.057952567562539,0
QAT_aug_116,2022-12-01,0.12264477360630753,1
QAT_aug_116,2023-01-01,0.09206840742618638,2
QAT_aug_116,2023-02-01,0.08462037534592708,3
QAT_aug_116,2023-03-01,0.07880758857158913,4
QAT_aug_116,2023-04-01,0.1312213547356283,5
QAT_aug_116,2023-05-01,0.053008816111396455,6
QAT_aug_117,2022-06-01,0.1304505968316211,-5
QAT_aug_117,2022-07-01,0.03747661933443823,-4
QAT_aug_117,2022-08-01,-0.03106354424422648,-3
QAT_aug_117,2022-09-01,0.09244697022350731,-2
QAT_aug_117,2022-10-01,0.05931328558995115,-1
QAT_aug_117,2022-11-01,0.0655815997993581,0
QAT_aug_117,2022-12-01,0.14710281214665047,1
QAT_aug_117,2023-01-01,0.0861452565586715,2
QAT_aug_117,2023-02-01,0.09106048211917404,3
QAT_aug_117,2023-03-01,0.09003647684867816,4
QAT_aug_117,2023-04-01,0.11852072267669535,5
QAT_aug_117,2023-05-01,0.04066238883332009,6
QAT_aug_118,2022-06-01,0.11834181300389363,-5
QAT_aug_118,2022-07-01,0.0031053307365980047,-4
QAT_aug_118,2022-08-01,-0.012221622523550475,-3
QAT_aug_118,2022-09-01,0.07767142226511924,-2
QAT_aug_118,2022-10-01,0.05580349890301384,-1
QAT_aug_118,2022-11-01,0.06088047251737436,0
QAT_aug_118,2022-12-01,0.13684801160684704,1
QAT_aug_118,2023-01-01,0.08775202120530316,2
QAT_aug_118,2023-02-01,0.0937975681657451,3
QAT_aug_118,2023-03-01,0.07691218263362243,4
QAT_aug_118,2023-04-01,0.11899377795767335,5
QAT_aug_118,2023-05-01,0.049754339948989264,6
QAT_aug_119,2022-06-01,0.12476550932802738,-5
QAT_aug_119,2022-07-01,0.03249047420616235,-4
QAT_aug_119,2022-08-01,-0.02233629816421507,-3
QAT_aug_119,2022-09-01,0.09163689266346772,-2
QAT_aug_119,2022-10-01,0.06413257062880179,-1
QAT_aug_119,2022-11-01,0.0732953264737351,0
QAT_aug_119,2022-12-01,0.13689072187117377,1
QAT_aug_119,2023-01-01,0.07070983447790775,2
QAT_aug_119,2023-02-01,0.0886210961094554,3
QAT_aug_119,2023-03-01,0.07591824031207065,4
QAT_aug_119,2023-04-01,0.11599189376554477,5
QAT_aug_119,2023-05-01,0.05194859865838016,6
CMR_aug_0,2021-08-01,0.007061274532981727,-5
CMR_aug_0,2021-09-01,0.012801881691998335,-4
CMR_aug_0,2021-10-01,0.0014383090976955969,-3
CMR_aug_0,2021-11-01,0.05071944384157955,-2
CMR_aug_0,2021-12-01,0.15560846025902456,-1
CMR_aug_0,2022-01-01,0.14586153106948044,0
CMR_aug_0,2022-02-01,0.13205532309807458,1
CMR_aug_0,2022-03-01,0.088020501933713,2
CMR_aug_0,2022-04-01,0.08971180108584548,3
CMR_aug_0,2022-05-01,0.12184725675346347,4
CMR_aug_0,2022-06-01,0.10141104167621465,5
CMR_aug_0,2022-07-01,0.01173930759851385,6
CMR_aug_1,2021-08-01,0.006532602453456134,-5
CMR_aug_1,2021-09-01,0.0051386046599144145,-4
CMR_aug_1,2021-10-01,-0.004038584726467069,-3
CMR_aug_1,2021-11-01,0.05382116055663619,-2
CMR_aug_1,2021-12-01,0.15456605393779546,-1
CMR_aug_1,2022-01-01,0.1536221593213347,0
CMR_aug_1,2022-02-01,0.1402364343192844,1
CMR_aug_1,2022-03-01,0.09293467654433699,2
CMR_aug_1,2022-04-01,0.0787211265772233,3
CMR_aug_1,2022-05-01,0.10923194818546086,4
CMR_aug_1,2022-06-01,0.10324393225820232,5
CMR_aug_1,2022-07-01,0.0084145079012785,6
CMR_aug_2,2021-08-01,0.009543428248065623,-5
CMR_aug_2,2021-09-01,0.008493377055166786,-4
CMR_aug_2,2021-10-01,0.000406518941934551,-3
CMR_aug_2,2021-11-01,0.06222382093358978,-2
CMR_aug_2,2021-12-01,0.1570026632703643,-1
CMR_aug_2,2022-01-01,0.14169461521035676,0
CMR_aug_2,2022-02-01,0.12369780390433029,1
CMR_aug_2,2022-03-01,0.0858464488212968,2
CMR_aug_2,2022-04-01,0.07553738350845386,3
CMR_aug_2,2022-05-01,0.12395315491292803,4
CMR_aug_2,2022-06-01,0.10650898652134815,5
CMR_aug_2,2022-07-01,0.013923164799287287,6
CMR_aug_3,2021-08-01,0.008493967714445466,-5
CMR_aug_3,2021-09-01,0.02139779235826123,-4
CMR_aug_3,2021-10-01,0.020099722608936485,-3
CMR_aug_3,2021-11-01,0.07792882837318496,-2
CMR_aug_3,2021-12-01,0.1821448332259494,-1
CMR_aug_3,2022-01-01,0.17310669710112236,0
CMR_aug_3,2022-02-01,0.15933157658751063,1
CMR_aug_3,2022-03-01,0.10113363969115312,2
CMR_aug_3,2022-04-01,0.08500122845395192,3
CMR_aug_3,2022-05-01,0.11620534708536887,4
CMR_aug_3,2022-06-01,0.10318339221200395,5
CMR_aug_3,2022-07-01,0.0079146198637223,6
CMR_aug_4,2021-08-01,0.014098631518777986,-5
CMR_aug_4,2021-09-01,0.008001119572395805,-4
CMR_aug_4,2021-10-01,0.01015676656542837,-3
CMR_aug_4,2021-11-01,0.008713510210083411,-2
CMR_aug_4,2021-12-01,0.056411898506163065,-1
CMR_aug_4,2022-01-01,0.15978276359230012,0
CMR_aug_4,2022-02-01,0.14961764205056724,1
CMR_aug_4,2022-03-01,0.127451133260841,2
CMR_aug_4,2022-04-01,0.0809038759617026,3
CMR_aug_4,2022-05-01,0.074430548421534,4
CMR_aug_4,2022-06-01,0.11722717016968291,5
CMR_aug_4,2022-07-01,0.10846449348708441,6
CMR_aug_5,2021-08-01,0.004330512986051144,-5
CMR_aug_5,2021-09-01,0.006090421828046657,-4
CMR_aug_5,2021-10-01,0.01521511801881674,-3
CMR_aug_5,2021-11-01,0.007261727559085449,-2
CMR_aug_5,2021-12-01,0.06056538628749235,-1
CMR_aug_5,2022-01-01,0.1584173745572692,0
CMR_aug_5,2022-02-01,0.1505937837073042,1
CMR_aug_5,2022-03-01,0.1449298582105776,2
CMR_aug_5,2022-04-01,0.10462193689672825,3
CMR_aug_5,2022-05-01,0.10091224545104421,4
CMR_aug_5,2022-06-01,0.1248730095953968,5
CMR_aug_5,2022-07-01,0.10401645591746397,6
CMR_aug_6,2021-08-01,0.010944916122134088,-5
CMR_aug_6,2021-09-01,-0.009726551224808325,-4
CMR_aug_6,2021-10-01,-0.0012385855787402137,-3
CMR_aug_6,2021-11-01,-0.00869441950969737,-2
CMR_aug_6,2021-12-01,0.04774916453414098,-1
CMR_aug_6,2022-01-01,0.1456090122935724,0
CMR_aug_6,2022-02-01,0.14642655273207741,1
CMR_aug_6,2022-03-01,0.13273249900182307,2
CMR_aug_6,2022-04-01,0.07852329687259535,3
CMR_aug_6,2022-05-01,0.057105994943783024,4
CMR_aug_6,2022-06-01,0.09604002362617872,5
CMR_aug_6,2022-07-01,0.09973273807236172,6
CMR_aug_7,2021-08-01,0.019576443168283282,-5
CMR_aug_7,2021-09-01,0.003915542521194877,-4
CMR_aug_7,2021-10-01,0.0033025845653479498,-3
CMR_aug_7,2021-11-01,-0.001934620402582183,-2
CMR_aug_7,2021-12-01,0.04958030345383986,-1
CMR_aug_7,2022-01-01,0.15769059996076806,0
CMR_aug_7,2022-02-01,0.15653430511961783,1
CMR_aug_7,2022-03-01,0.14997955255733442,2
CMR_aug_7,2022-04-01,0.09697967216973524,3
CMR_aug_7,2022-05-01,0.08550756364860641,4
CMR_aug_7,2022-06-01,0.11160352355296221,5
CMR_aug_7,2022-07-01,0.09615114493297208,6
CMR_aug_8,2021-08-01,0.10142039680680155,-5
CMR_aug_8,2021-09-01,0.011307530265743711,-4
CMR_aug_8,2021-10-01,0.005760301549447319,-3
CMR_aug_8,2021-11-01,0.0034861502197370705,-2
CMR_aug_8,2021-12-01,0.004010186950855343,-1
CMR_aug_8,2022-01-01,0.05797740973172193,0
CMR_aug_8,2022-02-01,0.16188491680563843,1
CMR_aug_8,2022-03-01,0.15095442219369473,2
CMR_aug_8,2022-04-01,0.12524469798529844,3
CMR_aug_8,2022-05-01,0.08480803445632237,4
CMR_aug_8,2022-06-01,0.08210809567941603,5
CMR_aug_8,2022-07-01,0.1125501228328041,6
CMR_aug_9,2021-08-01,0.10308649514077475,-5
CMR_aug_9,2021-09-01,0.013347247769316868,-4
CMR_aug_9,2021-10-01,-0.006832813110584497,-3
CMR_aug_9,2021-11-01,-0.003999196437132103,-2
CMR_aug_9,2021-12-01,-0.005329278588228251,-1
CMR_aug_9,2022-01-01,0.04569017123415569,0
CMR_aug_9,2022-02-01,0.15485080926998473,1
CMR_aug_9,2022-03-01,0.14244451804094393,2
CMR_aug_9,2022-04-01,0.13554577887373642,3
CMR_aug_9,2022-05-01,0.08698273785385972,4
CMR_aug_9,2022-06-01,0.07031675526631953,5
CMR_aug_9,2022-07-01,0.11229382754300199,6
CMR_aug_10,2021-08-01,0.09853571753695549,-5
CMR_aug_10,2021-09-01,0.002550759384930974,-4
CMR_aug_10,2021-10-01,-0.004574863266266181,-3
CMR_aug_10,2021-11-01,0.007146624888269885,-2
CMR_aug_10,2021-12-01,-0.007603082022313213,-1
CMR_aug_10,2022-01-01,0.05152869913115086,0
CMR_aug_10,2022-02-01,0.15981066230262533,1
CMR_aug_10,2022-03-01,0.15764217651759155,2
CMR_aug_10,2022-04-01,0.14481108749860144,3
CMR_aug_10,2022-05-01,0.09175370065140614,4
CMR_aug_10,2022-06-01,0.07821328525956928,5
CMR_aug_10,2022-07-01,0.11183994423947094,6
CMR_aug_11,2021-08-01,0.09661937866603447,-5
CMR_aug_11,2021-09-01,-0.010810354170349432,-4
CMR_aug_11,2021-10-01,-0.01282812466732355,-3
CMR_aug_11,2021-11-01,-0.00016830291315369323,-2
CMR_aug_11,2021-12-01,-0.020502942202273458,-1
CMR_aug_11,2022-01-01,0.03618417498250317,0
CMR_aug_11,2022-02-01,0.14987416572045206,1
CMR_aug_11,2022-03-01,0.15825392502392352,2
CMR_aug_11,2022-04-01,0.1443666611630787,3
CMR_aug_11,2022-05-01,0.08938526716126062,4
CMR_aug_11,2022-06-01,0.08017287628036203,5
CMR_aug_11,2022-07-01,0.1205633430778162,6
CMR_aug_12,2021-08-01,-0.004322183427292585,-5
CMR_aug_12,2021-09-01,-0.0037931321347486474,-4
CMR_aug_12,2021-10-01,-0.013404704422866592,-3
CMR_aug_12,2021-11-01,0.04673759530282215,-2
CMR_aug_12,2021-12-01,0.16677404637085336,-1
CMR_aug_12,2022-01-01,0.17276295030803857,0
CMR_aug_12,2022-02-01,0.15975502012251108,1
CMR_aug_12,2022-03-01,0.10197427984030513,2
CMR_aug_12,2022-04-01,0.09013526792492522,3
CMR_aug_12,2022-05-01,0.11568101733058868,4
CMR_aug_12,2022-06-01,0.11136690746320653,5
CMR_aug_12,2022-07-01,0.009499752073849498,6
CMR_aug_13,2021-08-01,-0.0014145119404327334,-5
CMR_aug_13,2021-09-01,0.023232628635314577,-4
CMR_aug_13,2021-10-01,0.01088095995417052,-3
CMR_aug_13,2021-11-01,0.06543317708720114,-2
CMR_aug_13,2021-12-01,0.17676760418717619,-1
CMR_aug_13,2022-01-01,0.1769633313163938,0
CMR_aug_13,2022-02-01,0.161460235698321,1
CMR_aug_13,2022-03-01,0.09579065528703143,2
CMR_aug_13,2022-04-01,0.09326036265678893,3
CMR_aug_13,2022-05-01,0.12351573427588043,4
CMR_aug_13,2022-06-01,0.123177352720977,5
CMR_aug_13,2022-07-01,0.025212227841393167,6
CMR_aug_14,2021-08-01,-0.0030813541523101065,-5
CMR_aug_14,2021-09-01,0.010091889730168255,-4
CMR_aug_14,2021-10-01,3.834986444317158e-06,-3
CMR_aug_14,2021-11-01,0.06764659478964728,-2
CMR_aug_14,2021-12-01,0.18404797128236622,-1
CMR_aug_14,2022-01-01,0.16972986707503315,0
CMR_aug_14,2022-02-01,0.15153922272134776,1
CMR_aug_14,2022-03-01,0.10408552873051069,2
CMR_aug_14,2022-04-01,0.09138272913952335,3
CMR_aug_14,2022-05-01,0.12381981298303461,4
CMR_aug_14,2022-06-01,0.10572780200649082,5
CMR_aug_14,2022-07-01,0.008583224014505366,6
CMR_aug_15,2021-08-01,0.01259653350240081,-5
CMR_aug_15,2021-09-01,0.006677994767901849,-4
CMR_aug_15,2021-10-01,-0.002719854607460329,-3
CMR_aug_15,2021-11-01,0.06918564881681163,-2
CMR_aug_15,2021-12-01,0.18162759157076794,-1
CMR_aug_15,2022-01-01,0.17610465258742583,0
CMR_aug_15,2022-02-01,0.15349987446268445,1
CMR_aug_15,2022-03-01,0.10173498014483391,2
CMR_aug_15,2022-04-01,0.09061726292056527,3
CMR_aug_15,2022-05-01,0.13194904635135365,4
CMR_aug_15,2022-06-01,0.12494773501459942,5
CMR_aug_15,2022-07-01,0.03591259720207828,6
CMR_aug_16,2021-08-01,0.014783117009694178,-5
CMR_aug_16,2021-09-01,0.004347571784632459,-4
CMR_aug_16,2021-10-01,0.008638020717648466,-3
CMR_aug_16,2021-11-01,-0.003669951046220306,-2
CMR_aug_16,2021-12-01,0.06179634500373042,-1
CMR_aug_16,2022-01-01,0.17497444921614838,0
CMR_aug_16,2022-02-01,0.16955435332651744,1
CMR_aug_16,2022-03-01,0.16366361527228035,2
CMR_aug_16,2022-04-01,0.10006949943941831,3
CMR_aug_16,2022-05-01,0.09771079451544966,4
CMR_aug_16,2022-06-01,0.1391120874711267,5
CMR_aug_16,2022-07-01,0.12193607936660036,6
CMR_aug_17,2021-08-01,-0.0020918676488799973,-5
CMR_aug_17,2021-09-01,-0.013600256382334206,-4
CMR_aug_17,2021-10-01,0.002639317061585442,-3
CMR_aug_17,2021-11-01,-0.005913686647048626,-2
CMR_aug_17,2021-12-01,0.051828833732058974,-1
CMR_aug_17,2022-01-01,0.1665100942675855,0
CMR_aug_17,2022-02-01,0.1676757760219526,1
CMR_aug_17,2022-03-01,0.15749958924846533,2
CMR_aug_17,2022-04-01,0.100438758821771,3
CMR_aug_17,2022-05-01,0.08856421818514253,4
CMR_aug_17,2022-06-01,0.12187044664349311,5
CMR_aug_17,2022-07-01,0.10453253195501472,6
CMR_aug_18,2021-08-01,0.021252936088952123,-5
CMR_aug_18,2021-09-01,0.004944289716670128,-4
CMR_aug_18,2021-10-01,0.015455265324545091,-3
CMR_aug_18,2021-11-01,0.01293375777253971,-2
CMR_aug_18,2021-12-01,0.07783915086622026,-1
CMR_aug_18,2022-01-01,0.1856419947646838,0
CMR_aug_18,2022-02-01,0.17868307842337292,1
CMR_aug_18,2022-03-01,0.1618362943946301,2
CMR_aug_18,2022-04-01,0.09939991592405614,3
CMR_aug_18,2022-05-01,0.09213586241737111,4
CMR_aug_18,2022-06-01,0.11951702708623312,5
CMR_aug_18,2022-07-01,0.11602360276372699,6
CMR_aug_19,2021-08-01,0.008260152555106304,-5
CMR_aug_19,2021-09-01,-0.0011143478470231106,-4
CMR_aug_19,2021-10-01,0.00527180211643354,-3
CMR_aug_19,2021-11-01,-0.0054980268200085355,-2
CMR_aug_19,2021-12-01,0.06203427603043861,-1
CMR_aug_19,2022-01-01,0.17402400933638898,0
CMR_aug_19,2022-02-01,0.1732622580639743,1
CMR_aug_19,2022-03-01,0.1496876511579047,2
CMR_aug_19,2022-04-01,0.09711186705943746,3
CMR_aug_19,2022-05-01,0.10057857784864709,4
CMR_aug_19,2022-06-01,0.12669505546370313,5
CMR_aug_19,2022-07-01,0.10952482756345541,6
CMR_aug_20,2021-08-01,0.11621559979140564,-5
CMR_aug_20,2021-09-01,0.014589006255814897,-4
CMR_aug_20,2021-10-01,0.0043633292853300235,-3
CMR_aug_20,2021-11-01,0.010490835400188532,-2
CMR_aug_20,2021-12-01,0.003831228210670054,-1
CMR_aug_20,2022-01-01,0.0719994963420418,0
CMR_aug_20,2022-02-01,0.1867053205643688,1
CMR_aug_20,2022-03-01,0.17541757784803133,2
